Year,Month,District,Mandal,min_temp,max_temp
2018,11,Jogulamba-Gadwal,Rajoli,22.5,34.7
2018,12,Jogulamba-Gadwal,Rajoli,21.5,33.0
2019,4,Jogulamba-Gadwal,Rajoli,27.7,41.0
2019,5,Jogulamba-Gadwal,Rajoli,30.5,42.2
2019,6,Jogulamba-Gadwal,Rajoli,28.6,38.5
2019,7,Jogulamba-Gadwal,Rajoli,27.3,35.6
2019,8,Jogulamba-Gadwal,Rajoli,26.0,33.7
2019,9,Jogulamba-Gadwal,Rajoli,25.2,32.5
2019,10,Jogulamba-Gadwal,Rajoli,24.8,33.4
2019,11,Jogulamba-Gadwal,Rajoli,21.1,31.6
2019,12,Jogulamba-Gadwal,Rajoli,18.2,29.9
2013,6,Sangareddy,Ramachandrapuram,22.9,32.7
2013,7,Sangareddy,Ramachandrapuram,22.0,28.3
2013,8,Sangareddy,Ramachandrapuram,21.7,28.9
2013,9,Sangareddy,Ramachandrapuram,21.3,31.1
2013,10,Sangareddy,Ramachandrapuram,20.3,30.2
2013,11,Sangareddy,Ramachandrapuram,15.0,29.7
2013,12,Sangareddy,Ramachandrapuram,10.9,29.2
2014,1,Sangareddy,Ramachandrapuram,14.9,29.7
2014,2,Sangareddy,Ramachandrapuram,15.3,31.9
2014,3,Sangareddy,Ramachandrapuram,19.0,34.4
2014,4,Sangareddy,Ramachandrapuram,21.6,38.9
2014,5,Sangareddy,Ramachandrapuram,23.2,39.1
2014,6,Sangareddy,Ramachandrapuram,24.9,37.2
2014,7,Sangareddy,Ramachandrapuram,23.2,31.6
2014,8,Sangareddy,Ramachandrapuram,22.5,31.9
2014,9,Sangareddy,Ramachandrapuram,21.8,31.3
2014,10,Sangareddy,Ramachandrapuram,19.0,32.9
2014,11,Sangareddy,Ramachandrapuram,15.1,31.8
2014,12,Sangareddy,Ramachandrapuram,12.3,29.7
2015,1,Sangareddy,Ramachandrapuram,13.2,29.8
2015,2,Sangareddy,Ramachandrapuram,15.3,33.4
2015,3,Sangareddy,Ramachandrapuram,19.0,34.7
2015,4,Sangareddy,Ramachandrapuram,21.9,37.3
2015,5,Sangareddy,Ramachandrapuram,25.0,40.8
2015,6,Sangareddy,Ramachandrapuram,23.5,34.2
2015,7,Sangareddy,Ramachandrapuram,23.4,33.9
2015,8,Sangareddy,Ramachandrapuram,22.4,31.9
2015,9,Sangareddy,Ramachandrapuram,21.7,32.9
2015,10,Sangareddy,Ramachandrapuram,18.6,34.1
2015,11,Sangareddy,Ramachandrapuram,16.8,32.1
2015,12,Sangareddy,Ramachandrapuram,15.3,32.4
2016,1,Sangareddy,Ramachandrapuram,14.5,31.9
2016,2,Sangareddy,Ramachandrapuram,18.8,36.4
2016,3,Sangareddy,Ramachandrapuram,21.7,38.9
2016,4,Sangareddy,Ramachandrapuram,25.3,42.5
2016,5,Sangareddy,Ramachandrapuram,24.5,39.3
2016,6,Sangareddy,Ramachandrapuram,23.1,33.2
2016,7,Sangareddy,Ramachandrapuram,22.1,30.3
2016,8,Sangareddy,Ramachandrapuram,22.1,30.9
2016,9,Sangareddy,Ramachandrapuram,21.1,29.8
2016,10,Sangareddy,Ramachandrapuram,16.5,34.0
2016,11,Sangareddy,Ramachandrapuram,11.6,33.9
2016,12,Sangareddy,Ramachandrapuram,10.5,33.4
2017,1,Sangareddy,Ramachandrapuram,11.9,32.0
2017,2,Sangareddy,Ramachandrapuram,16.0,33.4
2017,3,Sangareddy,Ramachandrapuram,19.6,37.1
2017,4,Sangareddy,Ramachandrapuram,22.9,40.2
2017,5,Sangareddy,Ramachandrapuram,25.3,39.7
2017,6,Sangareddy,Ramachandrapuram,24.1,33.6
2017,7,Sangareddy,Ramachandrapuram,23.3,30.9
2017,8,Sangareddy,Ramachandrapuram,22.4,29.6
2017,9,Sangareddy,Ramachandrapuram,22.5,31.3
2017,10,Sangareddy,Ramachandrapuram,20.4,32.0
2017,11,Sangareddy,Ramachandrapuram,15.9,31.4
2017,12,Sangareddy,Ramachandrapuram,11.9,29.6
2019,6,Sangareddy,Ramachandrapuram,26.3,36.6
2019,7,Sangareddy,Ramachandrapuram,24.4,31.9
2019,8,Sangareddy,Ramachandrapuram,23.7,29.9
2019,9,Sangareddy,Ramachandrapuram,23.0,29.1
2019,10,Sangareddy,Ramachandrapuram,22.3,30.3
2019,11,Sangareddy,Ramachandrapuram,19.4,31.0
2019,12,Sangareddy,Ramachandrapuram,18.3,28.4
2013,6,Karimnagar,Ramadugu,24.4,33.4
2013,7,Karimnagar,Ramadugu,23.2,29.5
2013,8,Karimnagar,Ramadugu,23.1,29.9
2013,9,Karimnagar,Ramadugu,23.0,32.7
2013,10,Karimnagar,Ramadugu,21.6,31.1
2013,11,Karimnagar,Ramadugu,16.1,29.5
2013,12,Karimnagar,Ramadugu,12.6,29.2
2014,1,Karimnagar,Ramadugu,15.6,29.8
2014,2,Karimnagar,Ramadugu,16.0,30.7
2014,3,Karimnagar,Ramadugu,19.2,33.2
2014,4,Karimnagar,Ramadugu,22.1,38.5
2014,5,Karimnagar,Ramadugu,24.8,40.3
2014,6,Karimnagar,Ramadugu,26.8,38.7
2014,7,Karimnagar,Ramadugu,24.2,32.7
2014,8,Karimnagar,Ramadugu,24.4,33.5
2014,9,Karimnagar,Ramadugu,21.7,31.8
2014,10,Karimnagar,Ramadugu,20.3,32.8
2014,11,Karimnagar,Ramadugu,16.0,31.4
2014,12,Karimnagar,Ramadugu,12.8,28.7
2015,1,Karimnagar,Ramadugu,13.5,29.1
2015,2,Karimnagar,Ramadugu,15.1,33.0
2015,3,Karimnagar,Ramadugu,20.1,34.6
2015,4,Karimnagar,Ramadugu,22.7,38.4
2015,5,Karimnagar,Ramadugu,27.3,42.5
2015,6,Karimnagar,Ramadugu,25.3,35.8
2015,7,Karimnagar,Ramadugu,25.8,35.2
2015,8,Karimnagar,Ramadugu,25.4,32.6
2015,9,Karimnagar,Ramadugu,24.9,33.6
2015,10,Karimnagar,Ramadugu,21.0,34.9
2015,11,Karimnagar,Ramadugu,17.5,32.8
2015,12,Karimnagar,Ramadugu,16.3,32.9
2016,1,Karimnagar,Ramadugu,14.8,32.1
2016,2,Karimnagar,Ramadugu,19.0,36.1
2016,3,Karimnagar,Ramadugu,22.3,37.5
2016,4,Karimnagar,Ramadugu,26.5,42.2
2016,5,Karimnagar,Ramadugu,27.9,41.8
2016,6,Karimnagar,Ramadugu,26.2,36.7
2016,7,Karimnagar,Ramadugu,24.3,31.5
2016,8,Karimnagar,Ramadugu,24.2,32.4
2016,9,Karimnagar,Ramadugu,23.5,30.6
2016,10,Karimnagar,Ramadugu,19.5,31.6
2016,11,Karimnagar,Ramadugu,13.9,30.1
2016,12,Karimnagar,Ramadugu,13.3,29.4
2017,1,Karimnagar,Ramadugu,13.6,29.5
2017,2,Karimnagar,Ramadugu,15.7,32.7
2017,3,Karimnagar,Ramadugu,19.7,35.2
2017,4,Karimnagar,Ramadugu,22.7,40.3
2017,5,Karimnagar,Ramadugu,27.1,41.7
2017,6,Karimnagar,Ramadugu,25.8,36.3
2017,7,Karimnagar,Ramadugu,24.9,32.1
2017,8,Karimnagar,Ramadugu,24.5,31.0
2017,9,Karimnagar,Ramadugu,24.1,33.0
2017,10,Karimnagar,Ramadugu,21.7,32.4
2017,11,Karimnagar,Ramadugu,16.4,31.0
2017,12,Karimnagar,Ramadugu,13.6,30.7
2018,1,Karimnagar,Ramadugu,13.9,32.2
2018,2,Karimnagar,Ramadugu,17.5,34.2
2018,3,Karimnagar,Ramadugu,21.7,37.2
2018,4,Karimnagar,Ramadugu,25.1,39.6
2018,5,Karimnagar,Ramadugu,27.7,42.2
2018,6,Karimnagar,Ramadugu,26.0,36.9
2018,7,Karimnagar,Ramadugu,24.5,31.5
2018,8,Karimnagar,Ramadugu,25.0,32.8
2018,9,Karimnagar,Ramadugu,25.6,34.7
2018,10,Karimnagar,Ramadugu,22.5,35.2
2018,11,Karimnagar,Ramadugu,19.3,34.5
2018,12,Karimnagar,Ramadugu,17.8,31.4
2019,4,Karimnagar,Ramadugu,24.0,39.7
2019,5,Karimnagar,Ramadugu,28.6,43.3
2019,6,Karimnagar,Ramadugu,27.8,39.5
2019,7,Karimnagar,Ramadugu,25.2,33.1
2019,8,Karimnagar,Ramadugu,24.3,31.3
2019,9,Karimnagar,Ramadugu,23.6,31.6
2019,10,Karimnagar,Ramadugu,22.3,32.2
2019,11,Karimnagar,Ramadugu,18.5,31.1
2019,12,Karimnagar,Ramadugu,17.2,29.4
2013,6,Peddapalli,Ramagiri,25.2,34.1
2013,7,Peddapalli,Ramagiri,24.3,30.6
2013,8,Peddapalli,Ramagiri,23.9,30.6
2013,9,Peddapalli,Ramagiri,24.1,33.7
2013,10,Peddapalli,Ramagiri,22.9,32.4
2013,11,Peddapalli,Ramagiri,16.5,30.7
2013,12,Peddapalli,Ramagiri,12.9,30.2
2014,1,Peddapalli,Ramagiri,17.3,31.1
2014,2,Peddapalli,Ramagiri,18.1,32.5
2014,3,Peddapalli,Ramagiri,20.5,35.0
2014,4,Peddapalli,Ramagiri,24.3,40.1
2014,5,Peddapalli,Ramagiri,27.0,41.6
2014,6,Peddapalli,Ramagiri,28.4,39.5
2014,7,Peddapalli,Ramagiri,25.4,33.4
2014,8,Peddapalli,Ramagiri,25.5,34.4
2014,9,Peddapalli,Ramagiri,24.1,32.8
2014,10,Peddapalli,Ramagiri,21.5,34.3
2014,11,Peddapalli,Ramagiri,17.4,33.1
2014,12,Peddapalli,Ramagiri,14.3,30.4
2015,1,Peddapalli,Ramagiri,14.1,30.6
2015,2,Peddapalli,Ramagiri,15.9,34.6
2015,3,Peddapalli,Ramagiri,21.2,36.4
2015,4,Peddapalli,Ramagiri,23.9,39.1
2015,5,Peddapalli,Ramagiri,27.3,43.4
2015,6,Peddapalli,Ramagiri,25.3,35.5
2015,7,Peddapalli,Ramagiri,26.2,35.7
2015,8,Peddapalli,Ramagiri,24.9,32.6
2015,9,Peddapalli,Ramagiri,24.1,34.0
2015,10,Peddapalli,Ramagiri,21.5,35.2
2015,11,Peddapalli,Ramagiri,19.0,33.4
2015,12,Peddapalli,Ramagiri,18.9,33.0
2016,1,Peddapalli,Ramagiri,17.7,33.0
2016,2,Peddapalli,Ramagiri,21.3,36.1
2016,3,Peddapalli,Ramagiri,23.3,37.5
2016,4,Peddapalli,Ramagiri,27.5,42.4
2016,5,Peddapalli,Ramagiri,28.9,42.3
2016,6,Peddapalli,Ramagiri,27.2,37.3
2016,7,Peddapalli,Ramagiri,24.9,31.3
2016,8,Peddapalli,Ramagiri,25.2,32.7
2016,9,Peddapalli,Ramagiri,24.6,31.5
2016,10,Peddapalli,Ramagiri,20.9,32.7
2016,11,Peddapalli,Ramagiri,14.9,31.4
2016,12,Peddapalli,Ramagiri,16.2,30.5
2017,1,Peddapalli,Ramagiri,18.7,31.2
2017,2,Peddapalli,Ramagiri,20.5,35.2
2017,3,Peddapalli,Ramagiri,23.1,36.8
2017,4,Peddapalli,Ramagiri,26.5,40.9
2017,5,Peddapalli,Ramagiri,30.2,41.9
2017,6,Peddapalli,Ramagiri,26.4,36.0
2017,7,Peddapalli,Ramagiri,26.0,32.5
2017,8,Peddapalli,Ramagiri,25.6,31.5
2017,9,Peddapalli,Ramagiri,25.4,34.3
2017,10,Peddapalli,Ramagiri,22.6,34.1
2017,11,Peddapalli,Ramagiri,17.4,33.7
2017,12,Peddapalli,Ramagiri,12.8,31.6
2018,1,Peddapalli,Ramagiri,13.4,32.0
2018,2,Peddapalli,Ramagiri,17.8,33.7
2018,3,Peddapalli,Ramagiri,22.3,36.9
2018,4,Peddapalli,Ramagiri,26.0,39.2
2018,5,Peddapalli,Ramagiri,28.2,41.6
2018,6,Peddapalli,Ramagiri,25.7,36.2
2018,7,Peddapalli,Ramagiri,25.5,32.5
2018,8,Peddapalli,Ramagiri,25.9,32.7
2018,9,Peddapalli,Ramagiri,25.2,34.9
2018,10,Peddapalli,Ramagiri,22.4,35.7
2018,11,Peddapalli,Ramagiri,18.9,35.1
2018,12,Peddapalli,Ramagiri,17.6,31.4
2019,4,Peddapalli,Ramagiri,25.2,40.9
2019,5,Peddapalli,Ramagiri,29.3,43.4
2019,6,Peddapalli,Ramagiri,28.7,39.4
2019,7,Peddapalli,Ramagiri,25.7,33.1
2019,8,Peddapalli,Ramagiri,25.6,32.3
2019,9,Peddapalli,Ramagiri,25.1,32.7
2019,10,Peddapalli,Ramagiri,23.8,33.6
2019,11,Peddapalli,Ramagiri,19.4,31.5
2019,12,Peddapalli,Ramagiri,17.9,29.2
2013,6,Peddapalli,Ramagundam,25.6,34.3
2013,7,Peddapalli,Ramagundam,24.4,30.7
2013,8,Peddapalli,Ramagundam,24.1,30.9
2013,9,Peddapalli,Ramagundam,24.3,33.9
2013,10,Peddapalli,Ramagundam,23.4,32.3
2013,11,Peddapalli,Ramagundam,18.5,31.3
2013,12,Peddapalli,Ramagundam,13.8,30.8
2014,1,Peddapalli,Ramagundam,17.6,31.2
2014,2,Peddapalli,Ramagundam,18.2,32.5
2014,3,Peddapalli,Ramagundam,21.5,35.1
2014,4,Peddapalli,Ramagundam,24.6,40.7
2014,5,Peddapalli,Ramagundam,26.4,42.0
2014,6,Peddapalli,Ramagundam,27.7,39.6
2014,7,Peddapalli,Ramagundam,25.2,33.3
2014,8,Peddapalli,Ramagundam,25.0,34.4
2014,9,Peddapalli,Ramagundam,24.0,32.8
2014,10,Peddapalli,Ramagundam,21.9,34.1
2014,11,Peddapalli,Ramagundam,17.6,32.6
2014,12,Peddapalli,Ramagundam,14.2,30.0
2015,1,Peddapalli,Ramagundam,14.9,30.1
2015,2,Peddapalli,Ramagundam,17.2,34.8
2015,3,Peddapalli,Ramagundam,21.7,35.9
2015,4,Peddapalli,Ramagundam,24.3,39.0
2015,5,Peddapalli,Ramagundam,28.3,43.6
2015,6,Peddapalli,Ramagundam,25.7,35.8
2015,7,Peddapalli,Ramagundam,26.1,35.8
2015,8,Peddapalli,Ramagundam,24.6,33.3
2015,9,Peddapalli,Ramagundam,24.1,34.4
2015,10,Peddapalli,Ramagundam,22.3,36.4
2015,11,Peddapalli,Ramagundam,19.4,33.9
2015,12,Peddapalli,Ramagundam,18.2,33.6
2016,1,Peddapalli,Ramagundam,15.9,33.0
2016,2,Peddapalli,Ramagundam,20.8,36.6
2016,3,Peddapalli,Ramagundam,24.2,38.2
2016,4,Peddapalli,Ramagundam,28.5,42.9
2016,5,Peddapalli,Ramagundam,29.7,42.9
2016,6,Peddapalli,Ramagundam,27.4,37.9
2016,7,Peddapalli,Ramagundam,25.3,32.3
2016,8,Peddapalli,Ramagundam,25.0,33.9
2016,9,Peddapalli,Ramagundam,25.0,32.2
2016,10,Peddapalli,Ramagundam,23.0,33.3
2016,11,Peddapalli,Ramagundam,19.3,33.7
2016,12,Peddapalli,Ramagundam,19.0,30.8
2017,1,Peddapalli,Ramagundam,18.0,31.2
2017,2,Peddapalli,Ramagundam,17.6,35.2
2017,3,Peddapalli,Ramagundam,22.2,36.6
2017,4,Peddapalli,Ramagundam,24.0,41.2
2017,5,Peddapalli,Ramagundam,27.7,42.6
2017,6,Peddapalli,Ramagundam,26.0,36.6
2017,7,Peddapalli,Ramagundam,25.2,33.0
2017,8,Peddapalli,Ramagundam,24.7,32.1
2017,9,Peddapalli,Ramagundam,24.6,34.1
2017,10,Peddapalli,Ramagundam,22.6,33.4
2017,11,Peddapalli,Ramagundam,17.5,31.9
2017,12,Peddapalli,Ramagundam,13.0,30.8
2018,1,Peddapalli,Ramagundam,13.0,31.5
2018,2,Peddapalli,Ramagundam,16.7,33.9
2018,3,Peddapalli,Ramagundam,20.5,37.8
2018,4,Peddapalli,Ramagundam,25.8,39.2
2018,5,Peddapalli,Ramagundam,28.1,41.7
2018,6,Peddapalli,Ramagundam,25.8,37.4
2018,7,Peddapalli,Ramagundam,24.9,31.5
2018,8,Peddapalli,Ramagundam,26.5,32.8
2018,9,Peddapalli,Ramagundam,27.1,35.1
2018,10,Peddapalli,Ramagundam,24.2,35.9
2018,11,Peddapalli,Ramagundam,20.1,35.1
2018,12,Peddapalli,Ramagundam,16.1,29.5
2019,4,Peddapalli,Ramagundam,26.7,41.1
2019,5,Peddapalli,Ramagundam,29.9,44.0
2019,6,Peddapalli,Ramagundam,28.5,39.8
2019,7,Peddapalli,Ramagundam,25.5,33.9
2019,8,Peddapalli,Ramagundam,24.7,31.5
2019,9,Peddapalli,Ramagundam,24.3,31.6
2019,10,Peddapalli,Ramagundam,23.5,32.7
2019,11,Peddapalli,Ramagundam,20.4,31.7
2019,12,Peddapalli,Ramagundam,18.4,29.7
2018,12,Peddapalli,Ramagundam ,16.4,29.1
2013,6,Yadadri-Bhongir,Ramannapeta,25.4,35.0
2013,7,Yadadri-Bhongir,Ramannapeta,24.3,31.1
2013,8,Yadadri-Bhongir,Ramannapeta,23.9,31.6
2013,9,Yadadri-Bhongir,Ramannapeta,23.2,33.0
2013,10,Yadadri-Bhongir,Ramannapeta,22.0,31.1
2013,11,Yadadri-Bhongir,Ramannapeta,17.7,30.3
2013,12,Yadadri-Bhongir,Ramannapeta,13.2,28.8
2014,1,Yadadri-Bhongir,Ramannapeta,16.2,28.8
2014,2,Yadadri-Bhongir,Ramannapeta,16.6,30.8
2014,3,Yadadri-Bhongir,Ramannapeta,19.6,34.0
2014,4,Yadadri-Bhongir,Ramannapeta,23.3,40.0
2014,5,Yadadri-Bhongir,Ramannapeta,25.3,40.4
2014,6,Yadadri-Bhongir,Ramannapeta,27.5,38.7
2014,7,Yadadri-Bhongir,Ramannapeta,25.1,33.9
2014,8,Yadadri-Bhongir,Ramannapeta,24.7,34.6
2014,9,Yadadri-Bhongir,Ramannapeta,24.2,33.1
2014,10,Yadadri-Bhongir,Ramannapeta,22.2,34.2
2014,11,Yadadri-Bhongir,Ramannapeta,18.9,32.4
2014,12,Yadadri-Bhongir,Ramannapeta,16.2,30.8
2015,1,Yadadri-Bhongir,Ramannapeta,15.4,30.8
2015,2,Yadadri-Bhongir,Ramannapeta,16.5,33.7
2015,3,Yadadri-Bhongir,Ramannapeta,20.8,36.0
2015,4,Yadadri-Bhongir,Ramannapeta,23.4,38.2
2015,5,Yadadri-Bhongir,Ramannapeta,27.5,41.5
2015,6,Yadadri-Bhongir,Ramannapeta,24.8,34.7
2015,7,Yadadri-Bhongir,Ramannapeta,26.1,35.7
2015,8,Yadadri-Bhongir,Ramannapeta,25.0,34.1
2015,9,Yadadri-Bhongir,Ramannapeta,23.6,33.6
2015,10,Yadadri-Bhongir,Ramannapeta,21.3,34.4
2015,11,Yadadri-Bhongir,Ramannapeta,19.4,32.0
2015,12,Yadadri-Bhongir,Ramannapeta,17.3,31.8
2016,1,Yadadri-Bhongir,Ramannapeta,16.0,31.0
2016,2,Yadadri-Bhongir,Ramannapeta,19.4,34.9
2016,3,Yadadri-Bhongir,Ramannapeta,22.5,37.4
2016,4,Yadadri-Bhongir,Ramannapeta,25.6,41.5
2016,5,Yadadri-Bhongir,Ramannapeta,27.2,39.8
2016,6,Yadadri-Bhongir,Ramannapeta,26.0,35.6
2016,7,Yadadri-Bhongir,Ramannapeta,25.2,32.3
2016,8,Yadadri-Bhongir,Ramannapeta,25.1,32.7
2016,9,Yadadri-Bhongir,Ramannapeta,23.6,30.5
2016,10,Yadadri-Bhongir,Ramannapeta,20.3,32.9
2016,11,Yadadri-Bhongir,Ramannapeta,15.4,32.0
2016,12,Yadadri-Bhongir,Ramannapeta,14.9,30.4
2017,1,Yadadri-Bhongir,Ramannapeta,14.8,30.1
2017,2,Yadadri-Bhongir,Ramannapeta,15.9,33.2
2017,3,Yadadri-Bhongir,Ramannapeta,20.5,36.5
2017,4,Yadadri-Bhongir,Ramannapeta,24.5,40.8
2017,5,Yadadri-Bhongir,Ramannapeta,27.3,40.6
2017,6,Yadadri-Bhongir,Ramannapeta,25.4,34.8
2017,7,Yadadri-Bhongir,Ramannapeta,25.1,32.7
2017,8,Yadadri-Bhongir,Ramannapeta,24.5,32.2
2017,9,Yadadri-Bhongir,Ramannapeta,23.6,33.0
2017,10,Yadadri-Bhongir,Ramannapeta,22.5,34.2
2017,11,Yadadri-Bhongir,Ramannapeta,18.6,32.9
2017,12,Yadadri-Bhongir,Ramannapeta,14.7,31.0
2018,1,Yadadri-Bhongir,Ramannapeta,15.1,31.5
2018,2,Yadadri-Bhongir,Ramannapeta,16.4,33.6
2018,3,Yadadri-Bhongir,Ramannapeta,20.4,36.7
2018,4,Yadadri-Bhongir,Ramannapeta,23.4,37.9
2018,5,Yadadri-Bhongir,Ramannapeta,25.6,39.8
2018,6,Yadadri-Bhongir,Ramannapeta,25.5,35.8
2018,7,Yadadri-Bhongir,Ramannapeta,24.9,32.2
2018,8,Yadadri-Bhongir,Ramannapeta,24.3,32.0
2018,9,Yadadri-Bhongir,Ramannapeta,23.1,33.3
2018,10,Yadadri-Bhongir,Ramannapeta,20.9,32.9
2018,11,Yadadri-Bhongir,Ramannapeta,17.7,32.2
2018,12,Yadadri-Bhongir,Ramannapeta,17.4,29.0
2019,4,Yadadri-Bhongir,Ramannapeta,24.0,39.1
2019,5,Yadadri-Bhongir,Ramannapeta,28.3,41.5
2019,6,Yadadri-Bhongir,Ramannapeta,27.6,37.9
2019,7,Yadadri-Bhongir,Ramannapeta,25.6,34.0
2019,8,Yadadri-Bhongir,Ramannapeta,25.2,32.9
2019,9,Yadadri-Bhongir,Ramannapeta,24.6,31.7
2019,10,Yadadri-Bhongir,Ramannapeta,23.2,31.6
2019,11,Yadadri-Bhongir,Ramannapeta,20.2,31.4
2019,12,Yadadri-Bhongir,Ramannapeta,18.1,28.1
2013,6,Kamareddy,Ramareddy,24.4,32.7
2013,7,Kamareddy,Ramareddy,22.5,28.1
2013,8,Kamareddy,Ramareddy,22.6,28.5
2013,9,Kamareddy,Ramareddy,22.2,31.6
2013,10,Kamareddy,Ramareddy,21.0,30.5
2013,11,Kamareddy,Ramareddy,15.4,30.3
2013,12,Kamareddy,Ramareddy,11.1,29.7
2014,1,Kamareddy,Ramareddy,14.7,30.1
2014,2,Kamareddy,Ramareddy,15.9,32.2
2014,3,Kamareddy,Ramareddy,19.4,33.5
2014,4,Kamareddy,Ramareddy,21.8,39.6
2014,5,Kamareddy,Ramareddy,24.1,39.6
2014,6,Kamareddy,Ramareddy,25.6,37.4
2014,7,Kamareddy,Ramareddy,23.9,32.1
2014,8,Kamareddy,Ramareddy,22.9,31.6
2014,9,Kamareddy,Ramareddy,22.1,30.5
2014,10,Kamareddy,Ramareddy,19.2,33.0
2014,11,Kamareddy,Ramareddy,15.1,32.0
2014,12,Kamareddy,Ramareddy,11.5,29.7
2015,1,Kamareddy,Ramareddy,13.0,29.6
2015,2,Kamareddy,Ramareddy,15.5,33.9
2015,3,Kamareddy,Ramareddy,19.7,35.3
2015,4,Kamareddy,Ramareddy,22.2,37.8
2015,5,Kamareddy,Ramareddy,25.4,41.4
2015,6,Kamareddy,Ramareddy,24.2,34.8
2015,7,Kamareddy,Ramareddy,24.2,33.7
2015,8,Kamareddy,Ramareddy,23.2,30.5
2015,9,Kamareddy,Ramareddy,22.3,32.4
2015,10,Kamareddy,Ramareddy,19.1,34.8
2015,11,Kamareddy,Ramareddy,17.7,32.7
2015,12,Kamareddy,Ramareddy,18.6,35.0
2016,1,Kamareddy,Ramareddy,13.7,32.4
2016,2,Kamareddy,Ramareddy,18.8,35.9
2016,3,Kamareddy,Ramareddy,21.6,38.6
2016,4,Kamareddy,Ramareddy,26.2,42.5
2016,5,Kamareddy,Ramareddy,26.6,40.7
2016,6,Kamareddy,Ramareddy,24.7,34.5
2016,7,Kamareddy,Ramareddy,23.2,29.1
2016,8,Kamareddy,Ramareddy,22.8,30.0
2016,9,Kamareddy,Ramareddy,22.3,28.3
2016,10,Kamareddy,Ramareddy,18.9,31.2
2016,11,Kamareddy,Ramareddy,12.8,31.7
2016,12,Kamareddy,Ramareddy,13.1,31.1
2017,1,Kamareddy,Ramareddy,14.1,30.3
2017,2,Kamareddy,Ramareddy,15.5,33.8
2017,3,Kamareddy,Ramareddy,19.1,37.1
2017,4,Kamareddy,Ramareddy,23.0,40.8
2017,5,Kamareddy,Ramareddy,26.5,41.1
2017,6,Kamareddy,Ramareddy,24.4,33.7
2017,7,Kamareddy,Ramareddy,23.4,30.7
2017,8,Kamareddy,Ramareddy,23.0,29.1
2017,9,Kamareddy,Ramareddy,25.2,34.4
2017,10,Kamareddy,Ramareddy,21.4,33.6
2017,11,Kamareddy,Ramareddy,16.8,30.9
2017,12,Kamareddy,Ramareddy,12.9,29.7
2018,1,Kamareddy,Ramareddy,13.0,29.9
2018,2,Kamareddy,Ramareddy,16.3,31.8
2018,3,Kamareddy,Ramareddy,20.9,35.8
2018,4,Kamareddy,Ramareddy,23.5,38.0
2018,5,Kamareddy,Ramareddy,26.0,40.7
2018,6,Kamareddy,Ramareddy,24.4,34.1
2018,7,Kamareddy,Ramareddy,23.3,29.2
2018,8,Kamareddy,Ramareddy,22.7,29.1
2018,9,Kamareddy,Ramareddy,22.1,30.6
2018,10,Kamareddy,Ramareddy,21.1,32.7
2018,11,Kamareddy,Ramareddy,19.0,32.3
2018,12,Kamareddy,Ramareddy,16.3,28.9
2019,4,Kamareddy,Ramareddy,25.2,38.7
2019,5,Kamareddy,Ramareddy,28.0,41.0
2019,6,Kamareddy,Ramareddy,26.1,37.3
2019,7,Kamareddy,Ramareddy,23.4,30.8
2019,8,Kamareddy,Ramareddy,23.6,29.6
2019,9,Kamareddy,Ramareddy,22.9,30.4
2019,10,Kamareddy,Ramareddy,22.3,31.3
2019,11,Kamareddy,Ramareddy,19.2,31.3
2019,12,Kamareddy,Ramareddy,16.6,29.0
2013,6,Medak,Ramayampet,23.2,32.2
2013,7,Medak,Ramayampet,21.9,27.9
2013,8,Medak,Ramayampet,22.1,28.7
2013,9,Medak,Ramayampet,22.1,31.2
2013,10,Medak,Ramayampet,21.0,29.7
2013,11,Medak,Ramayampet,16.7,29.0
2013,12,Medak,Ramayampet,13.1,28.4
2014,1,Medak,Ramayampet,16.1,28.9
2014,2,Medak,Ramayampet,16.6,31.0
2014,3,Medak,Ramayampet,20.1,32.7
2014,4,Medak,Ramayampet,23.5,38.5
2014,5,Medak,Ramayampet,25.0,39.0
2014,6,Medak,Ramayampet,25.5,37.4
2014,7,Medak,Ramayampet,23.3,31.5
2014,8,Medak,Ramayampet,22.5,31.4
2014,9,Medak,Ramayampet,22.1,30.2
2014,10,Medak,Ramayampet,19.9,31.9
2014,11,Medak,Ramayampet,16.5,30.9
2014,12,Medak,Ramayampet,14.0,28.6
2015,1,Medak,Ramayampet,14.5,28.5
2015,2,Medak,Ramayampet,17.1,32.5
2015,3,Medak,Ramayampet,20.5,34.1
2015,4,Medak,Ramayampet,22.9,36.8
2015,5,Medak,Ramayampet,25.8,40.2
2015,6,Medak,Ramayampet,23.9,33.8
2015,7,Medak,Ramayampet,23.8,33.5
2015,8,Medak,Ramayampet,22.9,30.8
2015,9,Medak,Ramayampet,22.1,32.0
2015,10,Medak,Ramayampet,20.0,33.6
2015,11,Medak,Ramayampet,18.2,31.5
2015,12,Medak,Ramayampet,17.0,32.0
2016,1,Medak,Ramayampet,16.1,31.0
2016,2,Medak,Ramayampet,19.9,35.1
2016,3,Medak,Ramayampet,22.5,37.8
2016,4,Medak,Ramayampet,26.5,41.6
2016,5,Medak,Ramayampet,26.4,39.8
2016,6,Medak,Ramayampet,24.0,33.8
2016,7,Medak,Ramayampet,22.7,29.3
2016,8,Medak,Ramayampet,22.6,30.0
2016,9,Medak,Ramayampet,21.9,28.5
2016,10,Medak,Ramayampet,18.9,30.5
2016,11,Medak,Ramayampet,14.5,30.3
